工况初温_摄氏度,时间_s,电流密度_A每m2,实验电压_V,模型电压_V,电压相对误差_pct,实验温度_摄氏度,模型温度_摄氏度,温度相对误差_pct_摄氏口径,温度相对误差_pct_开尔文口径,模型最大冰体积分数,孔隙最大冰体积分数,膜最大冰体积分数,孔隙最大冰饱和度,膜平均未冻含水量_lambda,活化损失_V,欧姆损失_V,浓差损失_V,极限电流密度_A每m2,累计产水_kg每m2,累计排水_kg每m2,累计反应热_J每m2,累计相变热_J每m2,累计散热_J每m2,水质量守恒残差_kg每m2,离散能量守恒残差_J每m2,物理状态有效
-20.0,2.0,70.0,0.8,0.7542913933406237,5.7135758324220465,-19.9826430118958,-19.98510548391232,0.012323054638245116,0.0009726656887432352,8.558719991631946e-09,8.558719991631946e-09,7.444797169746472e-09,2.034399807851663e-08,2.9970642917296457,0.502770961017793,0.0016496067088031788,1.3102588526403654e-06,291413.5433322241,1.2219515986940982e-05,2.5712044115125283e-06,94.68864639816566,-6.429713366189381,1.1102975290135926,1.187116675576902e-18,-1.754934908504424e-08,1
-20.0,2.2,60.0,0.8,0.7612528427152077,4.843394660599048,-19.9812337391118,-19.98378960157561,0.01279131457636221,0.001009548887706874,1.0369458330601822e-08,1.0369458330601822e-08,8.329404168754974e-09,2.4648106324225866e-08,2.996859105280017,0.49604544386581034,0.0014140676317190293,1.1230682533874558e-06,291411.2023292888,1.3432139710835887e-05,2.82889850975778e-06,104.07987906714577,-7.0739419725601635,1.347441711634836,1.2730905197232134e-18,-1.8199479479008573e-08,1
-20.0,2.4,60.0,0.8,0.7612552361055521,4.84309548680599,-19.9798283691447,-19.982538507968457,0.013564374896951495,0.0010704810943170198,1.2341540566195479e-08,1.2341540566195479e-08,9.169765698794492e-09,2.9335727516509337e-08,2.9966544148442593,0.4960421106624849,0.0014141578869937075,1.123105239989085e-06,291402.6944924433,1.4551484686738875e-05,3.086574755102469e-06,112.70483374894499,-7.718125471147791,1.6056844067426386,2.4047265372549587e-18,-1.9897339109675727e-08,1
-20.0,2.6,60.0,0.8,0.7612586110336423,4.842673620794713,-19.9784650696349,-19.9812776296437,0.014077958436725511,0.001110930582923756,1.4470847262021172e-08,1.4470847262021172e-08,9.97721244565074e-09,3.439706979325213e-08,2.9964523982903377,0.49603750145702363,0.0014142376307085093,1.1231436777596757e-06,291394.22720324807,1.5670829662641862e-05,3.344233626046172e-06,121.32974939546746,-8.362265185096646,1.8840954685063773,4.597271321222715e-18,-1.371030200481016e-08,1
-20.0,2.8,60.0,0.8,0.7612619765379961,4.842252932750493,-19.9771055344316,-19.98002009703822,0.014589513989382467,0.0011512143165136421,1.6757339472453572e-08,1.6757339472453572e-08,1.0761688719127482e-08,3.9832040581063876e-08,2.9962576091454984,0.4960329096071466,0.0014143137863034108,1.123181980147725e-06,291385.7899639472,1.679017463854485e-05,3.6018750293341644e-06,129.95462459804395,-9.006360827853628,2.1826131978920267,6.439567981500818e-18,-1.7084086589846947e-08,1
-20.0,3.0,60.0,0.8,0.7612653332803249,4.841833339959398,-19.9756733431688,-19.978765920913077,0.015481719645428911,0.001221521070131234,1.9200966035182926e-08,1.9200966035182926e-08,1.1529729633475875e-08,4.564051826760857e-08,2.9960736785500277,0.4960283371288774,0.0014143841412629968,1.1232201157369694e-06,291377.3902591381,1.7909519614447838e-05,3.859499433635569e-06,138.57945947268985,-9.650413558155542,2.501185375545691,9.414771208731548e-18,-1.0644218839672703e-08,1
-20.0,3.2,60.0,0.8,0.7612686833415445,4.841414582306941,-19.9742068055476,-19.977515089489145,0.016562780058067324,0.0013067141608619063,2.180163423386241e-08,2.180163423386241e-08,1.2286151233098026e-08,5.1822282466989324e-08,2.9959035619916277,0.496023783633472,0.0014144469076315615,1.12325805076774e-06,291369.0369645092,1.9028864590350826e-05,4.11710769562944e-06,147.2042541109091,-10.294425510685969,2.8397599174824473,1.2399715314855703e-17,-7.076329744393206e-09,1
-20.0,3.4,60.0,0.8,0.7612720284619925,4.840996442250944,-19.9728209222263,-19.9762675912485,0.017256796301438584,0.001361366389638505,2.4559169254661775e-08,2.4559169254661775e-08,1.3034699240895794e-08,5.837691764835221e-08,2.9957496934918892,0.49601924874437076,0.0014145006289426015,1.123295747832155e-06,291360.73989515245,2.0148209566253813e-05,4.37470097025831e-06,155.8290085814784,-10.938399569445354,3.1982848558103916,1.416408494398641e-17,-5.680298009735907e-09,1
-20.0,3.6,60.0,0.8,0.7612753701121892,4.8405787359763615,-19.9714388687345,-19.97502341495297,0.01794836236904691,0.0014158174382761701,2.747324916054664e-08,2.747324916054664e-08,1.3778446425639053e-08,6.530365857035094e-08,2.995614092621916,0.49601473210155234,0.0014145441061097072,1.1233331649231267e-06,291352.51005150744,2.12675545421568e-05,4.632280652400179e-06,164.45372293407556,-11.582339220610999,3.5767083372253228,1.695675257108384e-17,-1.6214536380232403e-09,1
-20.0,3.8,70.0,0.8,0.7543219735456884,5.709753306788953,-19.9700224187202,-19.973566284768538,0.017745929243510844,0.0013997418287951433,3.054797201703824e-08,3.054797201703824e-08,1.4537817236891556e-08,7.261224629673934e-08,2.9955021659113896,0.5027291626797105,0.0016502751910118505,1.3106657569178952e-06,291336.82661122305,2.2480178266051706e-05,4.889848394218603e-06,173.84462010554793,-12.226248814452253,3.9755105653672778,1.7272695860409693e-17,-7.266192092458823e-10,1
-20.0,4.0,60.0,0.8,0.7612837757268152,4.839528034148111,-19.9686481269663,-19.97228115848057,0.018193677865268355,0.0014349522535495021,3.379504915361799e-08,3.379504915361799e-08,1.533490757026461e-08,8.033051854912763e-08,2.9954232991779417,0.49600350094377743,0.0014145709386588943,1.1234150300690893e-06,291334.94601500244,2.369280198994661e-05,5.147405643300254e-06,183.23545305160562,-12.870131386616068,4.396679343032475,1.7486148163117776e-17,-3.979349294525036e-09,1
-20.0,4.2,60.0,0.8,0.7612861203730037,4.839234953374544,-19.9673537812431,-19.97106076368854,0.018565216433046504,0.0014641534484306404,3.719985285082423e-08,3.719985285082423e-08,1.6117250180217084e-08,8.842370537395823e-08,2.9953661219215046,0.4960003419918459,0.0014145789459065416,1.1234496483739765e-06,291327.0006711322,2.4812146965849598e-05,5.404955608244546e-06,191.8600368634146,-13.513995255824108,4.838468598258808,2.0587982815963024e-17,-4.118104079964269e-09,1
-20.0,4.4,60.0,0.801,0.761289460430431,4.957620420670293,-19.9660629951806,-19.96983047517267,0.0188694185377469,0.001488040685613921,4.075610320597085e-08,4.075610320597085e-08,1.689185191677049e-08,9.687687950076266e-08,2.9953298237432557,0.4959959029189299,0.0014145656805425047,1.123485304570356e-06,291319.20438235963,2.5931491941752586e-05,5.662500874185252e-06,200.48458213346893,-14.157847028376285,5.2999491861090435,2.300965001216307e-17,-3.129755121733524e-09,1
-20.0,4.6,70.0,0.801,0.7543359310541236,5.825726460159362,-19.964737756968,-19.968387178247042,0.018279334912722774,0.0014414035187956262,4.4465586751753046e-08,4.4465586751753046e-08,1.768373907789896e-08,1.0569428750119574e-07,2.995320250011987,0.5027105491228905,0.001650232363081418,1.3108408980393764e-06,291304.02567848394,2.7144115665647487e-05,5.920043152788036e-06,209.8752970625829,-14.8016911598398,5.781592342014956,2.234218804972668e-17,-7.170409155321522e-09,1
-20.0,4.8,60.0,0.801,0.7612978750547157,4.956569905778322,-19.9634161918419,-19.967115818178883,0.018532030296965762,0.001461225267680357,4.8337242955052845e-08,4.8337242955052845e-08,1.851757335395426e-08,1.1489717840516483e-07,2.9953473488143745,0.49598481759397156,0.001414473916330803,1.123562783820146e-06,291302.73468810256,2.835673938954239e-05,6.177584072249804e-06,219.26594766101957,-15.445531130821879,6.285386256560767,2.2620861889373345e-17,-8.838527243426597e-09,1
-20.0,5.0,70.0,0.801,0.7543433030408908,5.824806112248344,-19.9620982843207,-19.965692914124247,0.01800727434736181,0.0014197478549288149,5.235808326487154e-08,5.235808326487154e-08,1.936040067574153e-08,1.244546785473533e-07,2.995403760839092,0.5027008750522303,0.0016500922367006306,1.310927657641752e-06,291287.92948162335,2.95693631134373e-05,6.435127209770396e-06,228.65656491245917,-16.089376397206546,6.810117329604131,2.2650508042527245e-17,-7.500316812070196e-09,1
-20.0,5.2,70.0,0.801,0.7543483583608024,5.824174986166999,-19.9607077658005,-19.964212018531015,0.017555753892249823,0.0013840446014098055,5.653583229940809e-08,5.653583229940809e-08,2.0257901592398095e-08,1.3438514927361087e-07,2.9955008144377753,0.5026942944033291,0.001649971307114786,1.3109751201269878e-06,291279.54827754933,3.087526558532411e-05,6.692675217228697e-06,238.81571634626945,-16.733233364707175,7.357430681025118,2.1589175759617607e-17,-5.416215032028049e-09,1
-20.0,5.4,70.0,0.801,0.7543524319736564,5.823666420267618,-19.9593211229018,-19.962748298333224,0.017170801603518197,0.0013535946294003032,6.086851255728694e-08,6.086851255728694e-08,2.1201168136122132e-08,1.446838900814997e-07,2.9956404813050583,0.5026890304379601,0.00164983282759699,1.311019502681695e-06,291271.4191421405,3.2181168057210884e-05,6.950231180442162e-06,248.97480903791052,-17.37710963493611,7.928146506414574,2.0317779305788902e-17,5.974147399001595e-09,1
-20.0,5.6,70.0,0.801,0.7543565167644319,5.823156458872422,-19.9580525390336,-19.96128850436037,0.01621383309038238,0.0012780680267363582,6.53493228947303e-08,6.53493228947303e-08,2.2183673014128053e-08,1.5533473471530852e-07,2.995822174408596,0.5026837893528302,0.0016496659845818013,1.3110625315116828e-06,291263.58375652664,3.348707052909766e-05,7.207799180825485e-06,259.1338446247245,-18.021015477803893,8.52221317863955,1.8815142857359773e-17,7.203919238918388e-09,1
-20.0,5.8,60.0,0.801,0.7613176138488784,4.954105636844148,-19.9567874395764,-19.96004931201992,0.016344676984691636,0.0012882937937137007,6.996645571382549e-08,6.996645571382549e-08,2.3185119113649108e-08,1.6630961662425835e-07,2.9960420610692693,0.49595926330183343,0.0014138867760288103,1.1237459825719483e-06,291263.5874380838,3.4699694252992566e-05,7.465383057160989e-06,268.52423783440014,-18.66496029642153,9.139035290168854,1.9308116032661776e-17,1.5697134259085033e-08,1
-20.0,6.0,60.0,0.802,0.7613200029983425,5.072318828136855,-19.9554878688332,-19.958861495543886,0.016905759121808965,0.0013324248943196097,7.469561669574338e-08,7.469561669574338e-08,2.4167393496044345e-08,1.775507884377071e-07,2.9962876353862935,0.49595627594385816,0.001413721304849862,1.1237724257554144e-06,291257.7093691316,3.581903922889561e-05,7.722987000801215e-06,277.14841531807286,-19.30895495452542,9.775977286536287,2.1994057508405163e-17,1.2784523661935054e-08,1
-20.0,6.2,50.0,0.797,0.7695096280682985,3.4492311081181377,-19.9541157140788,-19.957878213622763,0.018855756866784666,0.0014860034374471792,7.952136223564109e-08,7.952136223564109e-08,2.5130227327346868e-08,1.8902154085010954e-07,2.9965548390690873,0.4880034048928746,0.001177988855705918,9.364515162801106e-07,291259.67099149246,3.684510545680668e-05,7.980613747425207e-06,285.0115381676306,-19.9530061584218,10.431572254195142,2.3894799442043813e-17,1.6755929976852713e-08,1
-20.0,6.4,100.0,0.765,0.7381126981762962,3.514679976954745,-19.9520861857361,-19.95585972045501,0.018912983252886973,0.001490349846119965,8.44432468743909e-08,8.44432468743909e-08,2.6138136390775185e-08,2.0072081500924863e-07,2.9968522972755123,0.5182119903885872,0.0023552241718432145,1.8734126080648888e-06,291218.10638488206,3.824428667668543e-05,8.238265913642097e-06,295.95610248357184,-20.59712185570745,11.105868213012629,2.432000998156547e-17,2.397498555239963e-08,1
-20.0,6.6,150.0,0.739,0.7192787195332391,2.66864417682827,-19.9488011654811,-19.952460874759225,0.01834550982671403,0.0014453759677957934,8.955753631829024e-08,8.955753631829024e-08,2.7493854396995188e-08,2.1287743360658482e-07,2.997265676046029,0.5358553664953902,0.0035313268209540383,2.8109839778375094e-06,291170.70790739974,4.0576255376483326e-05,8.495943786643596e-06,314.76917491113295,-21.241302119110355,11.813662804990154,2.4726585796247535e-17,2.4489471783795125e-08,1
-20.0,6.8,200.0,0.718,0.7055886935475911,1.7285942134274157,-19.9442018461222,-19.94773541461103,0.017717271997612083,0.0013955322171109318,9.49795699694474e-08,9.49795699694474e-08,2.9410514098636198e-08,2.2576555733170286e-07,2.9978899453856656,0.5483547943801805,0.004705954195632493,3.7492296008981715e-06,291117.7187975943,4.384101155620039e-05,8.75365387933293e-06,341.6558358691311,-21.88556212959365,12.575577295282084,2.547028072393681e-17,3.206048049264609e-08,1
-20.0,7.0,250.0,0.699,0.694719846696692,0.6123252222185978,-19.93782503582,-19.941665365946022,0.019261529876611665,0.001516645132314152,1.0081497738454179e-07,1.0081497738454179e-07,3.2038663160497346e-08,2.3963626666161585e-07,2.998818123597097,0.5580336301557416,0.005878563729775044,4.688212626478567e-06,291059.7142546939,4.803855521583661e-05,9.011413922201116e-06,376.76601241910487,-22.529945585561848,13.412704465587876,2.624785696951626e-17,3.602395892698951e-08,1
-20.0,7.2,320.0,0.682,0.6823618319985649,0.0530545452441168,-19.9294963225799,-19.933760189110473,0.0213947530913801,0.0016838551652213066,1.0716361842612159e-07,1.0716361842612159e-07,3.5532396427946394e-08,2.547269275638735e-07,3.0001574962617967,0.5687290918304959,0.007517737151607893,6.003796454149077e-06,290983.04443297954,5.335544385137582e-05,9.269252517582787e-06,421.9061285895682,-23.174524194574694,14.347607710179654,2.6454533008646308e-17,3.724470509780531e-08,1
-20.0,7.4,380.0,0.667,0.6735179745580694,0.9772075799204423,-19.9200346948561,-19.924130309854718,0.02056028044808706,0.0016173500611127963,1.1413135254605208e-07,1.1413135254605208e-07,4.0089615070139215e-08,2.712891669742146e-07,3.0020528890108555,0.5761494587897635,0.008917443703413965,7.132786718589149e-06,290908.39115452097,5.9884956210809946e-05,9.527210875192578e-06,478.0665436156585,-23.819401065905176,15.408203229627667,2.653584817158272e-17,4.213160309518571e-08,1
-20.0,7.6,400.0,0.653,0.6708609082661403,2.7352080040031064,-19.9094720256139,-19.913818550164194,0.021831440556038136,0.0017163621419761723,1.217664335361199e-07,1.217664335361199e-07,4.576456809849727e-08,2.8943768370839053e-07,3.0046359486935286,0.578332817865951,0.00937530739314621,7.510223102737961e-06,290859.98578817194,6.716069855417936e-05,9.785351485644743e-06,541.0771928590893,-24.46473423724331,16.619428398270824,2.647486179938041e-17,4.0841086956788786e-08,1
-20.0,7.8,460.0,0.64,0.66342816554783,3.6606508668484383,-19.897330862705,-19.902051336032486,0.023724153556357253,0.0018639382335297338,1.3003699895780366e-07,1.3003699895780366e-07,5.252423193085037e-08,3.090967410454092e-07,3.0079824683741565,0.5843528583576959,0.010763733404656455,8.640722004476571e-06,290786.1353582163,7.518267088148415e-05,1.0043786928697408e-05,610.9962804003161,-25.110816033508236,17.996269283655042,2.650196685369255e-17,4.589479019045939e-08,1
-20.0,8.0,500.0,0.628,0.6589293119424879,4.92504967237069,-19.8836350928311,-19.889032210604256,0.02714351650469974,0.002131004555277253,1.3893583925099642e-07,1.3893583925099642e-07,6.051061018925564e-08,3.3024920192773094e-07,3.012178912914004,0.5879157922423387,0.011676991316124746,9.395596435895014e-06,290725.88238300267,8.413743068870808e-05,1.0302738420548907e-05,689.6083162108114,-25.758226213477215,19.56020286573665,2.6793346187548028e-17,4.9654907741114584e-08,1
-20.0,8.2,560.0,0.616,0.6526757422973954,5.953854269057703,-19.8682541508126,-19.874431338017104,0.031090739818480276,0.002438860006982762,1.4844208417889342e-07,1.4844208417889342e-07,6.979659660313806e-08,3.528454579959435e-07,3.0172595710749848,0.5927710893487015,0.013047501290305536,1.0528040593810817e-05,290652.7878667688,9.402497797585108e-05,1.0562664247665762e-05,776.9843178801228,-26.40812266113661,21.3321516950276,2.6571423555367402e-17,4.891757399150265e-08,1
-20.0,8.4,610.0,0.606,0.6478800944328681,6.910906672090447,-19.8512215782306,-19.858347744983575,0.03589787522592638,0.002813344303267649,1.5855788732490357e-07,1.5855788732490357e-07,8.05095894882691e-08,3.768906282978454e-07,3.0232307147308806,0.5964118858368999,0.014174568120486907,1.1473051903170552e-05,290585.55457994266,0.00010493859149090526,1.0823365092716944e-05,874.0686098019281,-27.05983342302576,23.336449006178622,2.66103870709411e-17,4.55915269981233e-08,1
-20.0,8.6,660.0,0.595,0.6433916586578498,8.13305187526887,-19.8325221554474,-19.84086280236528,0.04205540199328,0.003292566698851286,1.692833564522318e-07,1.692833564522318e-07,9.270310557093195e-08,4.0238496898557594e-07,3.0300564449222174,0.5997555492411155,0.015290536413507685,1.2418984742235612e-05,290517.3558390621,0.00011678499248587851,1.1084604737158796e-05,980.0391515261296,-27.712886042169547,25.596593051043058,2.5958171701555288e-17,4.7675900560761875e-08,1
-20.0,8.8,740.0,0.586,0.6366855113505032,8.649404667321376,-19.8115715300036,-19.821195395739778,0.04857699310527942,0.003798817966267259,1.8063076579973438e-07,1.8063076579973438e-07,1.0646896361232358e-07,4.2935765581111096e-07,3.0376917820587135,0.6046292415617773,0.01708559033968534,1.3932801954863319e-05,290426.543785852,0.00012984401720474677,1.134646858336862e-05,1097.649107125531,-28.367494551881528,28.13704117691845,2.554312555740068e-17,4.5860829800403735e-08,1
-20.0,9.0,780.0,0.576,0.6336006024995732,10.00010460062035,-19.7886399100623,-19.800182987971965,0.058331840703183487,0.004555974086011615,1.9263525113183513e-07,1.9263525113183513e-07,1.2193389867818591e-07,4.5789220616076806e-07,3.046114529772417,0.6068236553700097,0.017944971296683876,1.4692335359151737e-05,290359.18500269885,0.0001440223868995179,1.160903630883484e-05,1226.0702411872899,-29.023856060866123,30.988898738268933,2.537541303384433e-17,4.492511962439494e-08,1
-20.0,9.2,830.0,0.568,0.6298872507220954,10.895642732763283,-19.7641935453112,-19.77784460392482,0.06906964649137834,0.005387459859974195,2.0527947360877848e-07,2.0527947360877848e-07,1.390363903836169e-07,4.879474057731839e-07,3.055254946288009,0.6094274387037958,0.019021400922917014,1.5641782191130827e-05,290284.07661583606,0.0001590402653262163,1.1872376802462447e-05,1362.6443386001172,-29.682142730199534,34.17501161951029,2.4714727334985975e-17,5.0595168943345925e-08,1
-20.0,9.4,900.0,0.559,0.6249231426940761,11.7930487824823,-19.7383556279195,-19.753540410693745,0.07693033330885223,0.005992140894658131,2.1855313441861855e-07,2.1855313441861855e-07,1.5781244204128597e-07,5.194987744678358e-07,3.065058168312792,0.6128341069240206,0.0205390808433931,1.6971214250618668e-05,290193.3412923209,0.00017517748872881777,1.2136563681758082e-05,1510.152625001649,-30.34253913390656,37.7184411609619,2.5178901390081332e-17,5.0015685815196775e-08,1
-20.0,9.6,920.0,0.551,0.6236687923043651,13.188528548886582,-19.7111325575219,-19.728459055998144,0.08790209505050538,0.00683655930563868,2.3245720084499518e-07,2.3245720084499518e-07,1.7829438725085844e-07,5.525486114689688e-07,3.0754907687372315,0.6136915133385127,0.020905794665690626,1.7354833757874712e-05,290133.7401710008,0.0001921542208633464,1.2401659132170994e-05,1665.8903826758597,-31.005198495676417,41.64628113652729,2.4812983156867474e-17,5.175612471930435e-08,1
-20.0,9.8,970.0,0.544,0.6204048517571681,14.045009514185303,-19.6822898265502,-19.70214705938497,0.10088883463134435,0.00783422583538617,2.469450106393603e-07,2.469450106393603e-07,2.0034919525581764e-07,5.869860010443553e-07,3.086479124412649,0.6158845221941049,0.0219405479632384,1.8307495807802003e-05,290054.1579467448,0.00020978390423381855,1.2667713545446576e-05,1828.049459622171,-31.670247819639446,45.97430965498427,2.4955284692006197e-17,5.282363702008297e-08,1
-20.0,10.0,1020.0,0.538,0.6172775720210563,14.735608182352458,-19.6517115275147,-19.67434608867015,0.11517857426188158,0.008928881252745033,2.620074703603895e-07,2.620074703603895e-07,2.2401818104707334e-07,6.22789328168266e-07,3.097994376518292,0.6179531398347043,0.02296054154848539,1.9261498213212592e-05,289972.49868948146,0.0002283463750842097,1.2934788332135146e-05,1999.423531087521,-32.33784148305192,50.722292202365914,2.5043376118520644e-17,4.973633593863269e-08,1
-20.0,10.2,1060.0,0.531,0.6149016397664503,15.800685455075378,-19.6194645915181,-19.64536403409079,0.13200891620603783,0.010215512120053654,2.776489773695908e-07,2.776489773695908e-07,2.4932752304414263e-07,6.599690453282405e-07,3.110025653041074,0.6195095272079958,0.023742528611950888,2.002683416084585e-05,289895.51766894374,0.00024774835466652813,1.3202952240606493e-05,2179.118440136893,-33.00815821842398,55.91252968009496,2.515687853345272e-17,4.899104766309392e-08,1
-20.0,10.4,1130.0,0.525,0.6107739530711571,16.33789582307754,-19.5855556675234,-19.61447088564765,0.14763542385572495,0.011403498704389788,2.9387362560051543e-07,2.9387362560051543e-07,2.7631197163331306e-07,6.985348837663784e-07,3.1225666709816022,0.622156082972644,0.025177984676578377,2.136343076501514e-05,289796.7034513545,0.00026817640047675773,1.3472401591885037e-05,2369.0340924047473,-33.68173747316751,61.566204323707424,2.5502467975932475e-17,4.6126537256441225e-08,1
-20.0,10.6,1170.0,0.52,0.6085959909451326,17.03769056637165,-19.5499304519921,-19.582259317955476,0.16536563156970777,0.012747972041567336,3.10707250587593e-07,3.10707250587593e-07,3.0507984589105997e-07,7.385482543085167e-07,3.13563627552334,0.6235398016196654,0.025930904963466252,2.213142606435507e-05,289715.08020505396,0.0002896305125148984,1.3743825069345119e-05,2569.2073693119773,-34.360326662900704,67.71090076553668,2.5416070615312536e-17,5.136597280852584e-08,1
-20.0,10.8,1260.0,0.513,0.6036372069581601,17.668071531805094,-19.5123469549534,-19.547630695256743,0.1808277619540011,0.013911081371296022,3.3567453671744557e-07,3.2815300538587574e-07,3.3567453671744557e-07,7.800166517372848e-07,3.1492332638287985,0.6266071923881238,0.027768570623878178,2.385263659055631e-05,289598.70710790413,0.00031229724827693374,1.4016817510275178e-05,2781.5722931342025,-35.042680721333646,74.37130964159917,2.5419458747101553e-17,4.788429919244663e-08,1
-20.0,11.0,1310.0,0.511,0.6011068496877343,17.63343438116131,-19.4731881161943,-19.51129222589327,0.19567473734453544,0.01502073028118302,3.682716034957837e-07,3.4624036675378353e-07,3.682716034957837e-07,8.230101420341895e-07,3.1633845195405335,0.6281504484687693,0.028707446383308532,2.481454236926327e-05,289505.4106655781,0.0003362698865108559,1.4291102127857863e-05,3007.1240306617246,-35.728254887551444,81.58213265103846,2.585822181377928e-17,4.500759587244829e-08,1
-20.0,11.2,1340.0,0.507,0.5997285022777902,18.28964541968248,-19.4329621612014,-19.4741047442009,0.21171544851584403,0.016215932264526164,4.0279465847988983e-07,3.649450260914054e-07,4.0279465847988983e-07,8.674709438825895e-07,3.1780605186976407,0.6289983028232456,0.029194963120706564,2.539599909648104e-05,289424.91590231616,0.0003609887547287133,1.4566714780800718e-05,3240.2124280173152,-36.41713746647054,89.36956315196613,2.4609695249526442e-17,4.265365305400337e-08,1
